CBF1;YEL045C
CBF1;GLY1
CBF1;YEL073C
CBF1;MNN1
CBF1;SPC25
CBF1;GPA2
CBF1;SAH1
CBF1;ERG28
CBF1;HOM3
CBF1;PIC2
CBF1;FCY2
CBF1;PET117
CBF1;ICL1
CBF1;VTC1
CBF1;YER079W
CBF1;MET6
CBF1;IES5
CBF1;GLE2
CBF1;SPR6
CBF1;YCK3
CBF1;RSP5
CBF1;BMH1
CBF1;YER188W
CBF1;SEC4
CBF1;LPD1
CBF1;EPL1
CBF1;HAC1
CBF1;YFL032W
CBF1;AQY3
CBF1;GCN20
CBF1;YFR018C
CBF1;FAB1
CBF1;PTR3
CBF1;QCR6
CBF1;YFR054C
CBF1;OLE1
CBF1;SNF4
CBF1;MET13
CBF1;TIP20
CBF1;RTG2
CBF1;IMO32
CBF1;GSC2
CBF1;ERG25
CBF1;YGR079W
CBF1;CLD1
CBF1;DAM1
CBF1;SPT6
CBF1;YGR127W
CBF1;YGR130C
CBF1;RTS3
CBF1;ENO1
CBF1;SCW4
CBF1;OSH7
CBF1;MAS2
CBF1;YHR033W
CBF1;SFB3
CBF1;YHR112C
CBF1;APE4
CBF1;SPL2
CBF1;VID28
CBF1;YKE4
CBF1;PFK26
CBF1;HIS5
CBF1;PRM5
CBF1;RPI1
CBF1;MET28
CBF1;YAP5
CBF1;PRE3
CBF1;TIM54
CBF1;SRS2
CBF1;GSH1
CBF1;NCA3
CBF1;YJL118W
CBF1;TIM17
CBF1;FBP26
CBF1;CIS3
CBF1;QCR8
CBF1;SET2
CBF1;TDH2
CBF1;MET3
CBF1;APS2
CBF1;YJR114W
CBF1;IML1
CBF1;HMS2
CBF1;DAL5
CBF1;MET14
CBF1;LAC1
CBF1;ATP7
CBF1;HAP4
CBF1;TGL1
CBF1;VPS1
CBF1;DYN1
CBF1;BET3
CBF1;UBP11
CBF1;SIR1
CBF1;DNM1
CBF1;DRS1
CBF1;COX17
CBF1;YLL020C
CBF1;YCT1
CBF1;YLL056C
CBF1;GAL2
CBF1;RRN5
CBF1;PUT1
CBF1;YLR149C
CBF1;ASP3-1
CBF1;YLR156W
CBF1;ASP3-2
CBF1;YLR157C-B
CBF1;YLR173W
CBF1;RCK2
CBF1;YEF3
CBF1;HAP1
CBF1;GSY2
CBF1;YLR280C
CBF1;ECM38
CBF1;EXG1
CBF1;YLR302C
CBF1;AFG2
CBF1;VIP1
CBF1;YML018C
CBF1;VAN1
CBF1;CDC5
CBF1;MVP1
CBF1;PKR1
CBF1;RRB1
CBF1;YMR194C-A
CBF1;YMR196W
CBF1;VTI1
CBF1;SKY1
CBF1;YMR254C
CBF1;TDA1
CBF1;FET4
CBF1;YMR320W
CBF1;NCE103
CBF1;IDH1
CBF1;TPM1
CBF1;APP1
CBF1;YNL095C
CBF1;MDG1
CBF1;RPS3
CBF1;PPN2
CBF1;POP1
CBF1;CSL4
CBF1;SIP3
CBF1;CAF120
CBF1;POP3
CBF1;AAD14
CBF1;THI12
CBF1;CIT1
CBF1;PHO91
CBF1;BRE5
CBF1;PLB3
CBF1;HTZ1
CBF1;PKH2
CBF1;MDY2
CBF1;AAD15
CBF1;ALG6
CBF1;HIR2
CBF1;CKB2
CBF1;VHS3
CBF1;YNG1
CBF1;CYT1
CBF1;YVC1
CBF1;KTR1
CBF1;ARP8
CBF1;SEY1
CBF1;STE4
CBF1;WTM2
CBF1;WTM1
CBF1;RPT4
CBF1;GCD1
CBF1;VPH1
CBF1;MPD1
CBF1;YOR289W
CBF1;YOR314W
CBF1;FAA1
CBF1;TYE7
CBF1;HAT1
CBF1;CTF19
CBF1;LGE1
CBF1;HTC1
CBF1;OYE3
CBF1;FLC1
CBF1;ATG41
CBF1;BBP1
CBF1;SAM3
CBF1;YPR064W
CBF1;ASA1
CBF1;SUA7
CBF1;RPL11A
CBF1;PRE2
CBF1;NUT2
CBF1;YPR195C
CBF1;MET30
CIN5;ERV15
CIN5;RPL35A
CIN5;NHP2
CIN5;AIM7
CIN5;URA4
CIN5;GIM5
CIN5;MRPL33
CIN5;UTP23
CIN5;HSP10
CIN5;HTA2
CIN5;RPL19B
CIN5;YBL028C
CIN5;ALG14
CIN5;ATP16
CIN5;TIM11
CIN5;SMT3
CIN5;SBH2
CIN5;CAJ1
CIN5;ALD5
CIN5;LEU1
CIN5;RPS25A
CIN5;POP6
CIN5;RPS23A
CIN5;TRX2
CIN5;TIM10
CIN5;RPL27A
CIN5;RPS21B
CIN5;RPL43B
CIN5;STE6
CIN5;COX12
CIN5;RPS28B
CIN5;UBC12
CIN5;RPS25B
CIN5;YNL146W
CIN5;RPS3
CIN5;ZEO1
CIN5;MDH2
CIN5;CSS3
CIN5;RDL1
CIN5;SNC2
CIN5;GDH1
CIN5;RPL33A
CIN5;POC4
CIN5;DAP1
DAL81;UGA1
DAL81;FUI1
DAL81;OPT1
DAL81;ACO1
DAL81;DIP5
FKH1;SWI5
FKH1;FKH2
FKH1;CLB2
FKH1;VMA6
FKH1;MTW1
FKH1;YBL029W
FKH1;RPS8A
FKH1;RPL32
FKH1;TEF2
FKH1;RPB5
FKH1;MTC4
FKH1;VAC17
FKH1;ELO2
FKH1;CSM1
FKH1;RPS29B
FKH1;RPL35B
FKH1;RPL41A
FKH1;NHP2
FKH1;YDR042C
FKH1;PHM6
FKH1;RPL12B
FKH1;RPS17B
FKH1;RPL27B
FKH1;TRS31
FKH1;RPL37B
FKH1;RPL12A
FKH1;PIC2
FKH1;ARG5,6
FKH1;RPL23B
FKH1;DSE1
FKH1;RPS26B
FKH1;MMS2
FKH1;YGK1
FKH1;RPL28
FKH1;RPS2
FKH1;RPL1B
FKH1;RPL9A
FKH1;AIM14
FKH1;ZRT1
FKH1;RPL26B
FKH1;RPL14B
FKH1;RPL8A
FKH1;RPS27B
FKH1;RPS24B
FKH1;RPL16A
FKH1;IKS1
FKH1;NET1
FKH1;YJL118W
FKH1;RPS21B
FKH1;RPA34
FKH1;DAS1
FKH1;RPL17B
FKH1;RPL39
FKH1;RPS22A
FKH1;RPS14B
FKH1;RPS5
FKH1;RPS4A
FKH1;MRT4
FKH1;RPS27A
FKH1;JEN1
FKH1;DYN1
FKH1;RPS21A
FKH1;RPL40B
FKH1;RPL8B
FKH1;CMS1
FKH1;RPL15A
FKH1;RPL22A
FKH1;BMT6
FKH1;STM1
FKH1;RPL37A
FKH1;PNP1
FKH1;CLB4
FKH1;RPS28B
FKH1;RPS25B
FKH1;RPL26A
FKH1;ELO3
FKH1;RPL31B
FKH1;RPS1A
FKH1;RPL6B
FKH1;FPR4
FKH1;RPS17A
FKH1;RPS18B
FKH1;SML1
FKH1;RPS1B
FKH1;RPL6A
FKH1;SPC24
FKH1;RPL36A
FKH1;GAS3
FKH1;RPS10B
FKH1;RPL20A
FKH1;HAS1
FKH1;YNL043C
FKH1;YIP3
FKH1;RPL9B
FKH1;RPS7B
FKH1;DBP2
FKH1;YGP1
FKH1;RPL42A
FKH1;RPS3
FKH1;SUI1
FKH1;RPS19B
FKH1;NOG2
FKH1;ARG1
FKH1;ZEO1
FKH1;RPL18A
FKH1;RPS19A
FKH1;RPL25
FKH1;YNG1
FKH1;RKI1
FKH1;RPS7A
FKH1;RPS28A
FKH1;SLK19
FKH1;RPL33B
FKH1;DFR1
FKH1;RPS10A
FKH1;NOP58
FKH1;RPL20B
FKH1;RPA43
FKH1;RPS12
FKH1;RPL21B
FKH1;RPS9A
FKH1;HOS3
FKH1;RPL5
FKH1;FRK1
FKH1;SAR1
FKH1;RPL1A
FKH1;VMA13
FKH1;RPS23B
GAL4;GAL1
GAL4;HMRA1
GAL4;MZM1
GAT1;GAT1
GAT1;GAP1
GAT1;TRS23
GAT1;UBC8
GAT1;SPL2
GAT1;XBP1
GCN4;RPL19B
GCN4;RPS11B
GCN4;GDH2
GCN4;PTC2
GCN4;YBP2
GCN4;BAT1
GCN4;DAL1
GCN4;DAL5
GCN4;ATP7
GCN4;ILV5
GCN4;RPS3
GCN4;HIS3
GCN4;MCT1
GCN4;RAX1
GCN4;FLO1
GCN4;ECM13
GCN4;YBL044W
GCN4;COR1
GCN4;YRO2
GCN4;MUM2
GCN4;BAP2
GCN4;YBR085C-A
GCN4;YMC2
GCN4;CYC8
GCN4;RAD16
GCN4;YBR144C
GCN4;TOS1
GCN4;YSY6
GCN4;RSA4
GCN4;GPM2
GCN4;MCH1
GCN4;MSH5
GCN4;UGA3
GCN4;ASF2
GCN4;YDR034W-B
GCN4;RAD55
GCN4;TVP23
GCN4;YDR112W
GCN4;ECM18
GCN4;CSN9
GCN4;AHA1
GCN4;PRP28
GCN4;VHS1
GCN4;HSP78
GCN4;VPS60
GCN4;GNP1
GCN4;SMT3
GCN4;EMI1
GCN4;GRX2
GCN4;HSP31
GCN4;GLC3
GCN4;IES6
GCN4;CIN8
GCN4;MNN1
GCN4;RPS24A
GCN4;YER085C
GCN4;TOG1
GCN4;PUG1
GCN4;FRS2
GCN4;CAF16
GCN4;IGD1
GCN4;MET10
GCN4;IRC7
GCN4;LEU1
GCN4;YGL024W
GCN4;YGL118C
GCN4;GPG1
GCN4;MET13
GCN4;MRF1
GCN4;STR3
GCN4;VID30
GCN4;YGR067C
GCN4;ASK10
GCN4;TFG1
GCN4;TDH3
GCN4;YHR020W
GCN4;MYO1
GCN4;TRM5
GCN4;LSM12
GCN4;YIL067C
GCN4;PRM5
GCN4;YAP5
GCN4;RPC17
GCN4;EXO70
GCN4;YJL086C
GCN4;RPA34
GCN4;PEX2
GCN4;NNF1
GCN4;YJR146W
GCN4;FBA1
GCN4;CTK1
GCN4;COY1
GCN4;LOS1
GCN4;MRS4
GCN4;PCK1
GCN4;ORC3
GCN4;SPO75
GCN4;DRS1
GCN4;COX17
GCN4;ISA1
GCN4;RAD5
GCN4;FRE8
GCN4;MLO50
GCN4;NCW2
GCN4;PDR8
GCN4;BOP2
GCN4;TMA10
GCN4;TAL1
GCN4;ATG33
GCN4;AEP1
GCN4;KAR5
GCN4;HFD1
GCN4;GID8
GCN4;GAT2
GCN4;PSO2
GCN4;CIN4
GCN4;MRPS17
GCN4;GCV2
GCN4;YMR194C-A
GCN4;ICY1
GCN4;YMR196W
GCN4;GAD1
GCN4;DSS1
GCN4;MRP7
GCN4;IDH1
GCN4;AQR1
GCN4;MET4
GCN4;NAF1
GCN4;ESBP6
GCN4;CPT1
GCN4;AAH1
GCN4;MRPL19
GCN4;STB1
GCN4;TRM11
GCN4;RGS2
GCN4;LEU9
GCN4;INP53
GCN4;TFC7
GCN4;DSE3
GCN4;ISW2
GCN4;ALD6
GCN4;NOG1
GCN4;KAR9
GCN4;ATH1
GCN4;NUT2
GCN4;FLO11
GCN4;YAL064W
GCN4;YAR064W
GCN4;RIB1
GCN4;SSE2
GCN4;ABD1
GCN4;GPD1
GCN4;VAM6
GCN4;FMP45
GCN4;HBT1
GCN4;SED1
GCN4;TFB5
GCN4;ARP10
GCN4;AMD2
GCN4;CTS2
GCN4;ARO10
GCN4;ATO3
GCN4;SNX41
GCN4;DLD3
GCN4;YAT2
GCN4;PHM8
GCN4;PIC2
GCN4;RGI1
GCN4;GYP8
GCN4;AGA2
GCN4;TOS8
GCN4;PDC6
GCN4;CTT1
GCN4;CLD1
GCN4;YGR125W
GCN4;YPP1
GCN4;MGA1
GCN4;YOR1
GCN4;RPL14B
GCN4;YSC84
GCN4;AAP1
GCN4;RGI2
GCN4;LYS12
GCN4;IST3
GCN4;MHO1
GCN4;RAD26
GCN4;TAH11
GCN4;MNS1
GCN4;MIF2
GCN4;PIR3
GCN4;SRY1
GCN4;ECM9
GCN4;GLG1
GCN4;PRP19
GCN4;UBI4
GCN4;YCT1
GCN4;YLL058W
GCN4;IZH3
GCN4;ZRT2
GCN4;RPM2
GCN4;SPO20
GCN4;SPG4
GCN4;DDR48
GCN4;PDR16
GCN4;BIO5
GCN4;BIO3
GCN4;DDR2
GCN4;DIA2
GCN4;CRC1
GCN4;DCS2
GCN4;GSP2
GCN4;YOR186W
GCN4;SAM3
GCN4;ATS1
GCN4;YAT1
GCN4;GPR1
GCN4;PEX7
GCN4;TLG1
GCN4;SPG3
GCN4;YFL064C
GCN4;VAM7
GCN4;MPS2
GCN4;SSC1
GCN4;YLR462W
GCN4;YML133C
GCN4;INP52
GCN4;HST1
GCN4;TYE7
GCN4;COX5B
GCN4;SHH3
GCN4;YOR289W
GCN4;PET117
GCN4;ECM11
GCN4;YDR476C
GCN4;PAU17
GCN4;PEX25
GCN4;MDL2
GCN4;MSB4
GCN4;NCR1
GCN4;RRI1
GCN4;DUG1
GCN4;LEU2
GLN3;UGA2
GLN3;BAT2
GLN3;GAP1
GLN3;GDH1
GLN3;SNR190
GLN3;YAR053W
GLN3;ADH7
GLN3;UBX3
GLN3;ATC1
GLN3;GNP1
GLN3;GAT1
GLN3;RBG2
GLN3;RPS20
GLN3;DUR3
GLN3;ARG4
GLN3;NMD3
GLN3;DAL3
GLN3;YJL022W
GLN3;RPA34
GLN3;LHS1
GLN3;APE1
GLN3;COY1
GLN3;RIX7
GLN3;ARG1
GLN3;ZEO1
GLN3;YOL160W
GLN3;RAS1
GLN3;YOR102W
GLN3;GLN1
GLN3;CAR1
GZF3;GAT1
HAP1;CYC1
HAP1;ROX1
HAP1;OLE1
HAP1;HAP1
HAP1;HMG1
HAP1;MOT3
HAP1;ARE2
HAP1;PLN1
HAP1;ERG8
HSF1;SSA1
HSF1;FES1
HSF1;RPN4
HSF1;HSP42
HSF1;AHA1
HSF1;HSP78
HSF1;MDJ1
HSF1;BTN2
HSF1;RTS3
HSF1;HSP104
HSF1;CPR6
HSF1;HSP60
HSF1;HSC82
HSF1;SIS1
HSF1;YDJ1
HSF1;HCH1
HSF1;HSP10
HSF1;STI1
HSF1;MBF1
HSF1;SSE1
HSF1;CUR1
HSF1;ECL1
HSF1;DAL7
HSF1;UBI4
HSF1;TSL1
HSF1;RTP1
HSF1;HOR7
HSF1;YNL134C
HSF1;BUB3
HSF1;TIP41
HSF1;TIP1
HSF1;GPH1
INO2;PHO5
INO2;INO1
INO2;YAT1
INO2;CDS1
INO2;EHT1
INO2;PDI1
INO2;BPH1
INO2;DLD1
INO2;BAP3
INO2;HXT3
INO2;HAT2
INO2;AFG3
INO2;HSP12
INO2;MDJ1
INO2;PYC1
INO2;MON1
INO2;ZRT1
INO2;MSB2
INO2;GSC2
INO2;CHO2
INO2;RTS3
INO2;RAD2
INO2;MRP4
INO2;OPI1
INO2;ECM29
INO2;HTD2
INO2;EPT1
INO2;IMD2
INO2;PDR11
INO2;PRY1
INO2;OPI3
INO2;FAS1
INO2;CKI1
INO2;UPS2
INO2;SEC61
INO2;HSC82
INO2;CPT1
INO2;PSD1
INO2;ZWF1
INO2;ACC1
INO2;RPP2A
INO2;BDS1
INO2;AUS1
INO2;HST3
INO2;PDR5
INO2;MGM1
INO2;MCH5
INO2;SKS1
INO2;MF(ALPHA)1
INO2;FAS2
INO2;ADR1
INO2;ATP2
INO2;CLN3
INO2;HXT2
INO2;MDM38
INO2;PAU3
INO2;POR1
INO2;SKN1
INO2;AQY2
INO2;GUT2
INO2;KAP95
IXR1;COX5B
IXR1;HEM13
IXR1;TIR1
IXR1;IXR1
IXR1;YAL064W
IXR1;POP8
IXR1;YBL029W
IXR1;PET9
IXR1;FLR1
IXR1;MPH2
IXR1;SSS1
IXR1;PIC2
IXR1;SER3
IXR1;GSY1
IXR1;YGL117W
IXR1;SOL4
IXR1;SCW4
IXR1;HXT5
IXR1;RPI1
IXR1;MPH3
IXR1;PRI2
IXR1;YKR075C
IXR1;ECM4
IXR1;PUS5
IXR1;GSY2
IXR1;LSM7
IXR1;AHC1
IXR1;HST3
IXR1;RSB1
IXR1;YAR053W
IXR1;HAP3
IXR1;FUI1
IXR1;YBR016W
IXR1;ICS2
IXR1;BAP3
IXR1;SED1
IXR1;MTH1
IXR1;SPO73
IXR1;YER152C
IXR1;GAT1
IXR1;LAM5
IXR1;IGD1
IXR1;MIG1
IXR1;ZRT1
IXR1;CTT1
IXR1;RNR4
IXR1;CRH1
IXR1;RIM101
IXR1;CPR2
IXR1;NMD3
IXR1;YHR210C
IXR1;QDR2
IXR1;CSS1
IXR1;ICS3
IXR1;REE1
IXR1;DAN4
IXR1;MSN4
IXR1;MBR1
IXR1;RPT1
IXR1;PRY2
IXR1;YKR040C
IXR1;MRS4
IXR1;PTR2
IXR1;SUL2
IXR1;YLR112W
IXR1;TMA10
IXR1;YLR339C
IXR1;YLR374C
IXR1;CLU1
IXR1;SPO20
IXR1;GID8
IXR1;YMR135W-A
IXR1;YMR194C-A
IXR1;HOR7
IXR1;YMR315W
IXR1;AQR1
IXR1;LEU4
IXR1;YNL234W
IXR1;YNR077C
IXR1;DDR2
IXR1;HPF1
IXR1;AUS1
IXR1;HMS1
IXR1;YOR062C
IXR1;CRC1
IXR1;THI72
IXR1;YOR302W
IXR1;FAA1
IXR1;PYK2
IXR1;PUT4
IXR1;SAM3
IXR1;YPR015C
IXR1;GLN1
IXR1;YLR297W
IXR1;SET4
IXR1;NRE1
IXR1;YAL064W-B
IXR1;SIT1
IXR1;ADY2
IXR1;YGR126W
IXR1;SUE1
MAC1;HNM1
MAC1;CTR1
MAC1;YIL102C
MBP1;CDC45
MBP1;RNR1
MBP1;SVS1
MBP1;RFA1
MBP1;HTB2
MBP1;HTA2
MBP1;ALG14
MBP1;YBR071W
MBP1;MCD1
MBP1;ATP16
MBP1;DUN1
MBP1;HO
MBP1;ENA1
MBP1;DIN7
MBP1;GIC2
MBP1;YHP1
MBP1;PLM2
MBP1;RAD51
MBP1;DSE1
MBP1;RSP5
MBP1;QCR6
MBP1;CLB6
MBP1;RNR4
MBP1;TOS2
MBP1;CHS7
MBP1;SKG6
MBP1;YJL045W
MBP1;ELO1
MBP1;CAP1
MBP1;CWP2
MBP1;RAD27
MBP1;MLO50
MBP1;YLR297W
MBP1;EXG1
MBP1;FKS1
MBP1;TAL1
MBP1;DIF1
MBP1;CUE4
MBP1;PLB2
MBP1;SPT21
MBP1;CLN1
MBP1;NIS1
MBP1;WSC2
MBP1;PCL1
MBP1;RFA2
MBP1;NRM1
MBP1;ESC8
MBP1;SRL1
MBP1;YOR248W
MBP1;CIP1
MBP1;HST2
MBP1;LCL1
MBP1;MOT1
MBP1;RRD2
MBP1;CIN2
MBP1;ACM1
MBP1;PLC1
MBP1;YPR174C
MBP1;DPB2
MCM1;PFK26
MCM1;ARG1
MCM1;CIP1
MCM1;SWI4
MCM1;ROX3
MCM1;TIP1
MCM1;POP7
MCM1;KAR4
MCM1;MRH1
MCM1;SWI5
MCM1;RVB1
MCM1;YDR210C-D
MCM1;MET32
MCM1;DPL1
MCM1;MFA1
MCM1;GLC7
MCM1;SPI1
MCM1;BUR6
MCM1;HSP12
MCM1;STE2
MCM1;GYP8
MCM1;CAF16
MCM1;PMA1
MCM1;UFD1
MCM1;PAC10
MCM1;YGR126W
MCM1;SKN1
MCM1;YHL008C
MCM1;YAP3
MCM1;SNF6
MCM1;BAR1
MCM1;RCI37
MCM1;POG1
MCM1;NCA3
MCM1;RPA34
MCM1;NFU1
MCM1;MTR2
MCM1;RPL15A
MCM1;ZRT2
MCM1;TRM12
MCM1;YML053C
MCM1;YML119W
MCM1;NDI1
MCM1;EIS1
MCM1;ABF2
MCM1;RPL15B
MCM1;PKR1
MCM1;RPL36A
MCM1;MFA2
MCM1;YGP1
MCM1;YNL190W
MCM1;CSL4
MCM1;PLB3
MCM1;DDL1
MCM1;ASE1
MCM1;ARF3
MCM1;RPA43
MCM1;YOR342C
MCM1;TYE7
MCM1;FDH1
MCM1;FDH2
MCM1;YPL276W
MCM1;RPN7
MCM1;ARO9
MET31;MET17
MET31;CYS3
MET31;GAL1
MET31;CDC50
MET31;RAD59
MET31;YDL109C
MET31;VMS1
MET31;RSM28
MET31;RPL37B
MET31;PLM2
MET31;RMD6
MET31;YEL073C
MET31;TMA20
MET31;MET6
MET31;YER091C-A
MET31;IES5
MET31;SCC4
MET31;PTR3
MET31;ERG4
MET31;RPL1B
MET31;FZF1
MET31;ZRT1
MET31;RPL14B
MET31;RPS20
MET31;MUP3
MET31;LAM1
MET31;EGD2
MET31;BNA3
MET31;NUP82
MET31;RPS14B
MET31;OPT1
MET31;MRT4
MET31;SPO75
MET31;IRC19
MET31;RIX7
MET31;YLR035C-A
MET31;SEN2
MET31;SAM1
MET31;MRPL24
MET31;RPL36A
MET31;CHS1
MET31;CAF120
MET31;LYS9
MET31;RPS19A
MET31;MET16
MET31;PDC6
MET32;MUP1
MET32;MET14
MET32;MET17
MET32;SAM2
MET32;MET2
MET32;CYS3
MET32;PHO89
MET32;RAD59
MET32;RMD6
MET32;MET6
MET32;SPL2
MET32;MET3
MET32;SAM1
MET32;SEO1
MET32;CYS4
MIG1;GAL1
MIG1;TPK1
MIG1;SUC2
MIG1;SOR2
MIG1;APT2
MIG1;PCM1
MIG1;HXT13
MIG1;YIL171W
MIG1;IMA3
MIG1;MAL62
MIG1;FBP1
MIG1;GAL4
MIG1;MAL61
MIG1;MAL63
MIG1;MIG1
MIG1;HXK2
MIG1;FPS1
MIG1;HXT2
MIG2;GAL1
MIG2;SUC2
MOT3;ERG2
MOT3;ERG6
MOT3;YBR012C
MOT3;HXT15
MOT3;ZRT1
MOT3;FLO11
MOT3;HXT16
MOT3;SOR1
MOT3;IDH1
MOT3;SFG1
MOT3;HEM13
MOT3;ANB1
MSN2;TIP1
MSN2;ECM33
MSN2;TEC1
MSN2;AGP1
MSN2;GIC2
MSN2;PHM8
MSN2;CTT1
MSN2;BTN2
MSN2;ECL1
MSN2;RGI2
MSN2;MSN4
MSN2;CWP2
MSN2;ERG3
MSN2;AHP1
MSN2;CCW12
MSN2;NCW1
MSN2;NCE103
MSN2;RPS3
MSN2;ACC1
MSN2;RGS2
MSN2;YOR302W
MSN2;CPA1
MSN2;YOR342C
MSN2;ISU1
MSN2;HSP82
MSN2;ROX1
MSN2;HSP12
MSN2;EFB1
MSN2;CDC19
MSN2;CYC3
MSN2;BDH2
MSN2;YAT1
MSN2;HTB2
MSN2;HTA2
MSN2;ACH1
MSN2;FUI1
MSN2;COR1
MSN2;GAL1
MSN2;YRO2
MSN2;SND3
MSN2;CKS1
MSN2;TOS1
MSN2;YSY6
MSN2;DUR1,2
MSN2;GPX2
MSN2;STP22
MSN2;HIS4
MSN2;CIT2
MSN2;PGK1
MSN2;PMP1
MSN2;CPR4
MSN2;CSM1
MSN2;KNH1
MSN2;PSA1
MSN2;GLT1
MSN2;PAR32
MSN2;LYS20
MSN2;MRH1
MSN2;KRS1
MSN2;BAP3
MSN2;PST1
MSN2;SED1
MSN2;ARO1
MSN2;CPR1
MSN2;YDR222W
MSN2;HTB1
MSN2;HTA1
MSN2;CTA1
MSN2;TRP4
MSN2;ATO3
MSN2;HKR1
MSN2;APT2
MSN2;PHO8
MSN2;GNP1
MSN2;PMP2
MSN2;GLY1
MSN2;CAN1
MSN2;MNN1
MSN2;PMI40
MSN2;PRP22
MSN2;ACA1
MSN2;YER053C-A
MSN2;HIS1
MSN2;FCY2
MSN2;VHR2
MSN2;ALD5
MSN2;MET6
MSN2;COM2
MSN2;FTR1
MSN2;PET122
MSN2;BUR6
MSN2;VTC2
MSN2;MDJ1
MSN2;GAT1
MSN2;EPL1
MSN2;AGX1
MSN2;HAC1
MSN2;GSY1
MSN2;PHO4
MSN2;OSW7
MSN2;IRC7
MSN2;ERG26
MSN2;RPN14
MSN2;LEU1
MSN2;ERG4
MSN2;SCW11
MSN2;OLE1
MSN2;SDS23
MSN2;PYC1
MSN2;ARO2
MSN2;MIG2
MSN2;SAP4
MSN2;ZRT1
MSN2;MSB2
MSN2;YGR035C
MSN2;NQM1
MSN2;MUP1
MSN2;ERG25
MSN2;YGR067C
MSN2;CLB1
MSN2;MEP1
MSN2;TPO2
MSN2;GPC1
MSN2;CYS4
MSN2;CHO2
MSN2;RTS3
MSN2;RNR4
MSN2;CRH1
MSN2;YCH1
MSN2;ADE3
MSN2;ZPR1
MSN2;YHB1
MSN2;PFK1
MSN2;MPC3
MSN2;ENO1
MSN2;GND2
MSN2;PXR1
MSN2;WSC4
MSN2;HXT1
MSN2;HXT5
MSN2;SPL2
MSN2;SPS100
MSN2;SKG6
MSN2;PEX28
MSN2;LIN1
MSN2;MNL1
MSN2;PHO12
MSN2;TIR3
MSN2;GPP1
MSN2;SGA1
MSN2;YIL102C
MSN2;HIS5
MSN2;POG1
MSN2;SIM1
MSN2;YJL045W
MSN2;UBX6
MSN2;NET1
MSN2;PRY1
MSN2;ARG3
MSN2;URA2
MSN2;LCB3
MSN2;RPA34
MSN2;INO1
MSN2;CIS3
